time,Btc-open,Btc-high,Btc-low,Btc-close,volume,Eth-open,Eth-high,Eth-low,Eth-close,Eth-volume
15/01/2022 14:00,42929.38,43333,42775.05,43217.2,416.6918455,3304.16,3360,3294.82,3341.07,5236.449176
15/01/2022 15:00,43217.12,43433.37,43100.01,43426.11,309.9118899,3341.08,3370.99,3334.5,3364.82,4205.404109
15/01/2022 16:00,43425.67,43445.25,43265.02,43365.61,255.8861443,3364.79,3373.56,3355.24,3361.51,2753.258115
15/01/2022 17:00,43364.99,43574.96,43279.22,43410.31,370.7433807,3361.52,3364.16,3349.38,3352.71,2674.365916
15/01/2022 18:00,43404.71,43415.82,43268.11,43350.22,312.1536825,3352.68,3352.74,3342.67,3345.34,2674.47468
15/01/2022 19:00,43351.94,43583.54,43338.11,43558.99,325.5425045,3345.34,3352.39,3342,3352.02,2211.093118
15/01/2022 20:00,43559.22,43819.39,43496,43509.05,492.7655271,3351.88,3372.49,3351.88,3354.11,2770.079287
15/01/2022 21:00,43509.61,43548.5,43178.05,43328.79,411.9041406,3354.09,3355.67,3328.95,3336.39,2956.18241
15/01/2022 22:00,43331.3,43423.37,43136.56,43266.34,242.5301643,3336.5,3343.4,3328.14,3340.37,2730.860458
15/01/2022 23:00,43270.48,43407.03,43087.21,43098.2,368.9760986,3340.43,3347.19,3326.01,3328.12,2251.59835
16/01/2022 0:00,43098.2,43128.06,43013.79,43098,272.6176417,3327.81,3337.19,3317.88,3333.62,2058.059787
16/01/2022 1:00,43097.99,43175.95,43007.12,43021.24,170.1367036,3333.96,3339.53,3322.77,3323.13,1796.362079
16/01/2022 2:00,43026.17,43111.13,42862.32,42953.82,244.6481642,3323.55,3328.78,3297.56,3306.16,2355.103761
16/01/2022 3:00,42944.53,43076.72,42883.53,43002.45,188.2949905,3305.89,3322.48,3301.28,3316.61,2078.435618
16/01/2022 4:00,43008.58,43103.34,42883,43060.57,180.8332874,3316.62,3324.83,3308.5,3320.16,2068.499259
16/01/2022 5:00,43060.57,43153.61,42990.9,42991.02,126.6976966,3320.16,3325.83,3308.82,3308.82,1330.155968
16/01/2022 6:00,42993.12,43254.68,42957.08,43226.46,184.4681679,3308.81,3339.4,3306.54,3337.11,1688.252583
16/01/2022 7:00,43231.03,43286.79,43150,43233.95,163.4294034,3337.38,3341.69,3330.92,3334.52,1191.272545
16/01/2022 8:00,43233.45,43325,43093.85,43097.25,227.2439969,3335.07,3340.03,3312.94,3313.49,1423.751338
16/01/2022 9:00,43103.31,43157.92,43057.18,43097.58,126.9415743,3313.49,3325.48,3309.97,3321.05,1467.227095
16/01/2022 10:00,43098.22,43200,42915.09,42940.33,206.0321849,3321.21,3335.86,3306.3,3307.88,1039.204775
16/01/2022 11:00,42940.33,43060.7,42802,43000.11,196.3857783,3307.92,3320.69,3287.68,3314.32,2372.453227
16/01/2022 12:00,42999.29,43166.69,42992.99,43026.68,154.9076685,3314,3346.65,3313.86,3334.4,1342.157277
16/01/2022 13:00,43026.67,43200,42600,43152.25,720.1820983,3334.34,3345.15,3275,3341.91,4647.505638
16/01/2022 14:00,43141.57,43449.41,43057.14,43330.9,530.1590078,3341.9,3363.63,3329.42,3352.31,4830.546351
16/01/2022 15:00,43330.2,43388.15,43154.92,43239.95,285.401336,3352.68,3363.14,3342.99,3354.88,2036.439197
16/01/2022 16:00,43250.23,43497.24,43200,43410.15,267.6859867,3354.79,3394.45,3345.98,3373.5,6263.399463
16/01/2022 17:00,43410.16,43461.73,43073.34,43100.66,317.014249,3373.51,3377.39,3345.08,3348.06,2589.414476
16/01/2022 18:00,43100.66,43156.14,43000,43087.46,252.4550647,3348.19,3355.75,3345.36,3349.33,2108.80453
16/01/2022 19:00,43087.47,43100,42820.71,42853.76,404.5119186,3348.92,3351.45,3314.25,3322.65,3179.252426
16/01/2022 20:00,42851.78,43133.5,42775.76,43061.92,360.9495429,3322.44,3339.13,3307,3335.14,2287.685038
16/01/2022 21:00,43061.92,43120.44,42922.52,42970.93,272.8981016,3335.14,3339.96,3322.08,3331.84,2694.673808
16/01/2022 22:00,42972.95,43265.85,42964.59,43208.14,229.3661354,3331.16,3354.32,3329.87,3350.49,1944.958803
16/01/2022 23:00,43209.16,43295,43077.99,43104.34,398.3973235,3350.49,3365.44,3347.4,3349.46,3849.759192
17/01/2022 0:00,43104.34,43200,42903.6,42920.89,335.0303051,3349.88,3360.07,3326.88,3328.17,4056.174178
17/01/2022 1:00,42920.82,42970.51,42835.01,42924.37,400.9893801,3328.16,3333.76,3313.85,3321.38,3605.046605
17/01/2022 2:00,42924.99,42972.84,42809,42944.67,300.0198913,3321.51,3328.65,3311.77,3327.2,4396.817222
17/01/2022 3:00,42942.99,43007.67,42643.57,42660.86,429.4462603,3327.42,3331.4,3255.45,3259.3,6007.25649
17/01/2022 4:00,42660.87,42818.81,42616.4,42631.27,493.525959,3260.24,3276.54,3252.06,3255.19,5593.998744
17/01/2022 5:00,42631.26,42703.75,42353,42670.02,712.1165409,3255.17,3269.99,3238.47,3267.83,6671.59214
17/01/2022 6:00,42673.47,42893,42666.9,42777.57,357.3657214,3267.73,3284.77,3264.05,3274.8,3768.986289
17/01/2022 7:00,42777.56,42987.73,42647.62,42672.85,280.8652345,3274.3,3301.84,3271.71,3272.55,2854.741229
17/01/2022 8:00,42674.23,42888,42582.65,42814.6,307.0087372,3272.53,3280.13,3250.33,3272.75,4060.026468
17/01/2022 9:00,42814.6,42929.84,42755.27,42872.51,255.2782951,3272.45,3283.69,3264.14,3275.57,2227.521436
17/01/2022 10:00,42872.51,42927.28,42614.32,42810.19,324.5187435,3275.57,3280.61,3256.33,3274.81,1911.176924
17/01/2022 11:00,42811.29,42855.44,42652,42686.8,317.1014083,3275.19,3280.94,3255.42,3256.54,2440.690057
17/01/2022 12:00,42690.1,42804.98,42438.51,42563.48,638.4257549,3256.6,3282.36,3235.22,3261.9,4583.159257
17/01/2022 13:00,42554.38,42687.83,42510.05,42667.12,356.7383891,3260.89,3277.09,3256.82,3268.86,2955.231244
17/01/2022 14:00,42666.35,42755.82,42579.06,42679.47,310.8233917,3268.81,3276.56,3250.14,3257.48,4158.272081
17/01/2022 15:00,42679.47,42706.49,42396.6,42493.53,520.9437644,3257.48,3259.71,3221.67,3237.43,7509.256824
17/01/2022 16:00,42496.58,42552.13,42151.14,42241.32,618.798675,3237.45,3247.44,3207.44,3229.07,6959.786632
17/01/2022 17:00,42235.7,42269.8,42000,42128.3,548.9295275,3229.06,3232.11,3194.16,3208.9,7905.837328
17/01/2022 18:00,42132.58,42211.7,41854.96,42194.27,695.1670494,3208.91,3219.19,3181.45,3218.37,7571.232667
17/01/2022 19:00,42194.27,42342.88,42132.01,42266.89,381.8603897,3218.32,3228.58,3214.53,3220.9,3484.917946
17/01/2022 20:00,42266.89,42336.75,42021.69,42097.26,367.6301117,3221,3225,3208.88,3209.88,5081.519978
17/01/2022 21:00,42095.88,42160.03,41621.14,41742.16,783.0128686,3209.89,3211.77,3153,3167.3,12822.91957
17/01/2022 22:00,41740.07,42400.02,41567.64,42098.16,732.4111988,3166.66,3217.39,3142.39,3194.12,9493.383438
17/01/2022 23:00,42095.47,42284.3,42067.34,42218.01,495.844313,3194.1,3223,3192.53,3210.98,8093.17558
18/01/2022 0:00,42214.66,42434.78,42146.36,42392.19,471.0274802,3211.08,3236.59,3206.12,3230.29,7501.054512
18/01/2022 1:00,42391.22,42456.41,42183.42,42281.72,234.0695803,3230.12,3246.2,3217.88,3224.22,6525.470803
18/01/2022 2:00,42288.74,42334.9,42168.61,42307.2,205.3273824,3224.97,3225.89,3207.82,3219.66,7061.50283
18/01/2022 3:00,42307.13,42333.75,41991.15,42058,346.4543376,3219.73,3220.24,3176.7,3183.39,6063.535119
18/01/2022 4:00,42058.47,42134.36,41917.33,42065.48,390.3316767,3183.43,3189.95,3164.34,3176.61,4501.606893
18/01/2022 5:00,42065.48,42207.31,42005.14,42125.75,181.6391643,3176.55,3184.43,3166.35,3175.19,3308.782638
18/01/2022 6:00,42122.54,42359.69,42122.54,42247.74,384.1545288,3175.24,3208.28,3175.24,3202.08,2665.620345
18/01/2022 7:00,42247.74,42284.33,41961.57,42076.41,419.0789323,3202.62,3207,3182.67,3188.22,2378.773272
18/01/2022 8:00,42075.86,42075.86,41648.71,41728.47,504.8395439,3188.22,3189.44,3150.16,3158.11,4360.743952
18/01/2022 9:00,41731.86,42006.08,41456.47,41923.67,664.9934725,3158.49,3176.47,3129.44,3166.97,7900.317085
18/01/2022 10:00,41923.66,42073.92,41852.34,41947.49,284.4367343,3166.19,3193.52,3157.07,3176.35,3860.907968
18/01/2022 11:00,41947.49,41955.52,41708.6,41875.54,256.419892,3176.36,3177.29,3154.3,3172.57,3811.458768
