time,open,high,low,close,volume
2021-06-12 05:00:00,35250.26,35496.53,35000.0,35179.26,692.97786563
2021-06-12 06:00:00,35179.26,35389.32,35110.73,35331.61,482.43589647
2021-06-12 07:00:00,35331.61,35573.64,35254.43,35300.07,668.62836489
2021-06-12 08:00:00,35300.06,35427.51,35121.26,35185.16,383.76715929
2021-06-12 09:00:00,35185.16,35408.61,35062.33,35253.79,348.08265035
2021-06-12 10:00:00,35253.78,35885.9,34635.47,35684.24,1644.59595193
2021-06-12 11:00:00,35684.3,35724.89,35403.93,35627.18,498.35122284
2021-06-12 12:00:00,35636.11,36227.15,35534.39,36071.16,793.15861492
2021-06-12 13:00:00,36071.15,36109.65,35863.28,36011.42,446.17730474
2021-06-12 14:00:00,36011.42,36011.42,35495.04,35678.93,656.96376771
2021-06-12 15:00:00,35678.93,35860.55,35359.33,35409.59,491.98616424
2021-06-12 16:00:00,35409.58,35600.0,35322.54,35539.99,503.2823515
2021-06-12 17:00:00,35540.06,35808.32,35421.0,35739.99,260.51791726
2021-06-12 18:00:00,35739.97,36010.03,35678.45,35930.63,347.76142348
2021-06-12 19:00:00,35917.61,35970.2,35705.09,35747.55,260.60269162
2021-06-12 20:00:00,35747.55,36138.7,35747.54,36013.32,349.85228284
2021-06-12 21:00:00,36013.32,36061.9,35764.18,35815.92,307.2248588
2021-06-12 22:00:00,35816.52,35995.38,35557.12,35706.02,272.91349372
2021-06-12 23:00:00,35706.03,35869.26,35426.28,35557.33,255.86294367
2021-06-13 00:00:00,35557.32,35780.36,35363.64,35740.81,326.90647269
2021-06-13 01:00:00,35739.62,35949.49,35679.14,35799.96,279.10011074
2021-06-13 02:00:00,35799.96,35850.0,35419.0,35462.52,299.62436926
2021-06-13 03:00:00,35462.52,35465.57,34840.0,34880.01,783.84607591
2021-06-13 04:00:00,34880.01,35268.37,34780.57,35195.09,460.86275811
2021-06-13 05:00:00,35195.09,35219.76,34851.23,34981.24,353.29160684
2021-06-13 06:00:00,34986.48,35396.56,34898.74,35380.11,341.69714934
2021-06-13 07:00:00,35376.43,35499.76,35256.76,35281.57,246.79990909
2021-06-13 08:00:00,35281.52,35762.66,35186.14,35624.7,301.45813212
2021-06-13 09:00:00,35624.69,35899.04,35516.28,35849.45,203.08957589
2021-06-13 10:00:00,35849.44,36084.89,35719.26,35989.92,306.38034572
2021-06-13 11:00:00,35990.19,36098.0,35764.17,35914.04,204.40117551
2021-06-13 12:00:00,35912.53,36159.1,35810.88,35892.99,323.11100894
2021-06-13 13:00:00,35892.72,36082.03,35790.95,35901.28,273.34666096
2021-06-13 14:00:00,35901.28,36029.6,35686.62,35779.48,333.19487709
2021-06-13 15:00:00,35779.47,36076.99,35747.48,36047.52,243.04229814
2021-06-13 16:00:00,36047.52,37180.06,36000.0,37034.8,1350.65186963
2021-06-13 17:00:00,37034.8,37490.0,36867.09,37320.9,920.59248923
2021-06-13 18:00:00,37320.91,37634.73,37288.48,37500.0,971.70344166
2021-06-13 19:00:00,37500.0,37765.0,37291.62,37669.98,824.03151621
2021-06-13 20:00:00,37669.99,39396.0,37661.35,39260.94,3309.60389108
2021-06-13 21:00:00,39264.57,39322.36,38819.1,38896.24,1260.33506007
2021-06-13 22:00:00,38896.24,39070.19,38694.88,38874.48,989.38135386
2021-06-13 23:00:00,38874.48,39189.85,38737.74,39015.24,842.50989142
2021-06-14 00:00:00,39015.24,39249.0,38791.11,39136.05,745.48848578
2021-06-14 01:00:00,39136.05,39847.57,39000.0,39193.51,1579.70652133
2021-06-14 02:00:00,39193.5,39300.0,38792.0,38992.79,611.6842952
2021-06-14 03:00:00,38996.63,39071.67,38744.83,38986.21,405.62521385
2021-06-14 04:00:00,38986.21,39359.22,38800.69,39283.74,483.01145982
2021-06-14 05:00:00,39283.74,39616.33,39148.83,39428.11,480.46803552
2021-06-14 06:00:00,39429.09,39708.0,39189.05,39605.71,533.77965742
2021-06-14 07:00:00,39605.71,39699.98,39466.94,39564.29,414.78081186
2021-06-14 08:00:00,39564.3,39641.32,38928.57,39020.64,642.06773255
2021-06-14 09:00:00,39020.64,39411.67,38983.63,39091.06,479.88782127
2021-06-14 10:00:00,39091.06,39396.68,39038.44,39338.44,510.65455562
2021-06-14 11:00:00,39338.43,39439.0,39129.07,39166.15,362.33761203
2021-06-14 12:00:00,39166.16,39625.58,39041.17,39600.0,1003.06185096
2021-06-14 13:00:00,39600.0,40813.97,39553.45,40550.0,3307.72143765
2021-06-14 14:00:00,40549.99,41076.03,40402.83,40565.2,1708.10913946
2021-06-14 15:00:00,40559.67,40747.96,40450.0,40682.32,998.34991585
2021-06-14 16:00:00,40682.32,40743.85,39768.96,40175.95,1845.54178966
2021-06-14 17:00:00,40173.12,40331.87,39965.25,40239.3,769.11666401
2021-06-14 18:00:00,40234.49,40272.84,39660.58,39745.01,920.51766525
2021-06-14 19:00:00,39745.01,39854.18,39314.33,39718.78,1121.01914541
2021-06-14 20:00:00,39720.99,39994.9,39628.54,39847.36,794.75392985
2021-06-14 21:00:00,39847.37,40347.0,39847.36,40291.51,874.66430822
2021-06-14 22:00:00,40291.52,40439.74,40066.66,40195.57,565.55900177
2021-06-14 23:00:00,40196.55,40611.87,40108.89,40539.47,758.93710922
2021-06-15 00:00:00,40537.93,40850.0,40200.06,40377.16,842.2536216
2021-06-15 01:00:00,40380.7,40462.77,39860.99,39942.56,572.54064299
2021-06-15 02:00:00,39943.75,40417.48,39912.13,40287.79,534.77650709
2021-06-15 03:00:00,40282.48,40604.99,40282.48,40430.01,523.08413337
2021-06-15 04:00:00,40430.01,40602.72,40315.85,40530.39,345.64953037
2021-06-15 05:00:00,40530.38,40555.92,40217.82,40351.7,332.55429829
2021-06-15 06:00:00,40351.7,40525.07,40237.55,40295.58,259.01305259
2021-06-15 07:00:00,40295.57,40389.89,40112.78,40389.89,320.85913145
2021-06-15 08:00:00,40389.89,40420.17,39679.79,39810.42,525.03074828
2021-06-15 09:00:00,39814.88,40244.89,39563.04,40111.01,644.61047362
2021-06-15 10:00:00,40111.01,40212.49,39906.5,39927.26,376.41797286
2021-06-15 11:00:00,39925.3,40075.4,39681.48,39838.73,366.29044687
2021-06-15 12:00:00,39838.74,40448.64,39776.79,40430.62,716.89709248
2021-06-15 13:00:00,40435.51,40435.51,40160.06,40296.96,867.78289311
2021-06-15 14:00:00,40296.97,40340.01,39868.63,40010.06,1184.18181257
2021-06-15 15:00:00,40004.37,40073.69,39728.08,40053.61,775.6718348
2021-06-15 16:00:00,40054.95,40288.56,39986.1,40193.98,827.02247393
2021-06-15 17:00:00,40193.98,40790.0,40126.37,40703.72,1109.45085347
2021-06-15 18:00:00,40703.71,41322.55,40516.36,40583.96,2272.15082114
2021-06-15 19:00:00,40583.95,40690.02,39771.01,39962.73,1378.9937044
2021-06-15 20:00:00,39962.83,40214.69,39510.98,39955.8,1079.8958863
2021-06-15 21:00:00,39960.93,40110.36,39854.7,39985.24,453.0008352
2021-06-15 22:00:00,39985.23,40221.07,39972.22,40137.41,370.40216147
2021-06-15 23:00:00,40137.41,40382.25,40104.22,40162.37,342.17206632
2021-06-16 00:00:00,40158.06,40160.0,39829.4,39886.89,446.225714
2021-06-16 01:00:00,39886.9,40109.4,39612.0,40109.39,461.46637007
2021-06-16 02:00:00,40098.9,40180.08,39910.0,40049.17,267.42062774
2021-06-16 03:00:00,40046.69,40108.4,39832.96,40026.04,353.45145637
2021-06-16 04:00:00,40024.77,40425.0,39861.33,40271.81,463.41008232
2021-06-16 05:00:00,40275.44,40359.6,40157.75,40257.54,512.91001446
2021-06-16 06:00:00,40261.82,40499.0,40180.15,40390.26,420.10207193
2021-06-16 07:00:00,40389.47,40448.2,40056.85,40133.14,267.78353527
2021-06-16 08:00:00,40133.14,40257.45,39930.04,40048.24,257.89215745
2021-06-16 09:00:00,40048.23,40187.06,39900.0,39966.61,155.80303338
2021-06-16 10:00:00,39966.61,40069.7,39681.84,39770.39,323.52680894
2021-06-16 11:00:00,39770.39,39787.11,38929.22,39098.92,1218.39733256
2021-06-16 12:00:00,39092.65,39201.29,38900.0,39073.07,969.96616439
2021-06-16 13:00:00,39074.37,39518.1,38985.18,39247.81,806.08533899
2021-06-16 14:00:00,39247.8,39375.0,38659.69,38854.5,863.62593945
2021-06-16 15:00:00,38854.51,38993.38,38575.0,38789.35,901.16208691
2021-06-16 16:00:00,38779.0,39310.02,38443.0,38671.85,1094.29593158
2021-06-16 17:00:00,38671.85,39230.17,38523.98,39180.01,872.01926982
2021-06-16 18:00:00,39180.0,39706.6,38328.15,38720.45,2451.03578807
2021-06-16 19:00:00,38720.42,39060.52,38648.34,38668.76,1186.33234053
2021-06-16 20:00:00,38667.95,38870.0,38450.0,38533.51,857.97537413
2021-06-16 21:00:00,38527.52,38888.54,38422.01,38772.39,496.8501397
2021-06-16 22:00:00,38772.39,38927.86,38522.91,38565.82,526.80849443
2021-06-16 23:00:00,38565.82,38581.4,38105.0,38351.0,1064.02933934
2021-06-17 00:00:00,38351.0,38659.04,38200.04,38635.33,737.9745287
2021-06-17 01:00:00,38635.33,38792.68,38554.43,38666.71,516.71842124
2021-06-17 02:00:00,38667.5,38877.75,38637.57,38713.58,492.44183502
2021-06-17 03:00:00,38713.57,39133.37,38713.57,38883.91,665.91453786
2021-06-17 04:00:00,38880.64,39089.27,38777.93,38811.19,582.4312334
2021-06-17 05:00:00,38810.73,38872.33,38658.55,38715.08,369.52848943
2021-06-17 06:00:00,38715.12,39283.78,38715.12,39251.91,505.49473897
2021-06-17 07:00:00,39251.95,39399.56,39135.09,39206.58,451.88089349
2021-06-17 08:00:00,39206.59,39414.99,39080.82,39279.22,392.11055737
2021-06-17 09:00:00,39279.22,39554.98,39133.86,39503.92,430.31766059
2021-06-17 10:00:00,39503.93,39540.19,39214.93,39258.72,231.40710411
2021-06-17 11:00:00,39259.99,39325.82,39084.7,39153.8,285.72413833
2021-06-17 12:00:00,39153.79,39192.86,38613.99,38793.42,601.73735593
2021-06-17 13:00:00,38795.39,38877.39,38639.71,38724.34,504.67109531
2021-06-17 14:00:00,38723.37,38969.06,38444.18,38910.67,832.31543263
2021-06-17 15:00:00,38907.94,39150.0,38793.9,39019.99,701.04705517
2021-06-17 16:00:00,39019.99,39117.98,38276.12,38512.37,881.35276805
2021-06-17 17:00:00,38498.21,38540.95,37622.25,37696.49,1674.33867984
2021-06-17 18:00:00,37696.49,37905.73,37525.0,37752.89,1297.31605905
2021-06-17 19:00:00,37751.94,37980.0,37650.57,37707.3,785.93644802
2021-06-17 20:00:00,37703.84,37870.0,37365.63,37754.28,957.47844251
2021-06-17 21:00:00,37754.28,37837.79,37542.74,37746.74,614.25378476
2021-06-17 22:00:00,37749.24,37975.0,37621.71,37973.36,581.08070446
2021-06-17 23:00:00,37965.74,38240.0,37675.64,38095.17,876.87835227
2021-06-18 00:00:00,38103.94,38216.22,37590.09,37690.43,652.49792691
2021-06-18 01:00:00,37690.44,37808.26,37521.0,37663.88,603.35482015
2021-06-18 02:00:00,37663.87,37910.32,37223.32,37783.74,929.22593021
2021-06-18 03:00:00,37783.74,38036.95,37749.24,37943.4,615.87386083
2021-06-18 04:00:00,37940.53,38137.41,37812.3,37935.17,409.37683076
2021-06-18 05:00:00,37935.17,38107.18,37531.54,37622.86,565.98907208
2021-06-18 06:00:00,37622.86,37750.0,37402.16,37464.55,521.95565919
2021-06-18 07:00:00,37464.56,37828.22,37464.55,37726.39,477.62499922
2021-06-18 08:00:00,37726.39,37982.71,37595.43,37891.6,474.9085184
2021-06-18 09:00:00,37891.6,37930.96,37473.04,37525.84,407.41799019
2021-06-18 10:00:00,37525.84,37879.99,37050.0,37851.86,1078.58262493
2021-06-18 11:00:00,37851.86,38018.29,37677.67,37833.16,540.65233048
2021-06-18 12:00:00,37834.11,37950.43,37305.91,37418.89,842.28160799
2021-06-18 13:00:00,37418.88,37648.16,37036.81,37214.07,944.45161012
2021-06-18 14:00:00,37214.08,37299.0,36500.0,36678.18,1883.75728719
2021-06-18 15:00:00,36678.18,36850.0,36346.01,36360.49,1240.5783756
2021-06-18 16:00:00,36365.12,36743.98,36277.27,36627.56,1461.46472348
2021-06-18 17:00:00,36627.56,36635.87,36213.52,36228.03,1146.54477449
2021-06-18 18:00:00,36224.08,36357.11,35153.16,35311.33,2443.20165364
2021-06-18 19:00:00,35311.34,35613.54,35200.05,35343.85,1972.08762651
2021-06-18 20:00:00,35342.36,35879.87,35250.0,35509.88,1543.6621937
2021-06-18 21:00:00,35506.05,35739.74,35391.52,35662.61,937.19949751
2021-06-18 22:00:00,35670.39,35678.28,35314.67,35651.16,849.80300038
2021-06-18 23:00:00,35651.16,35933.0,35416.6,35841.81,929.88432979
2021-06-19 00:00:00,35840.96,35952.39,35659.34,35773.0,611.89018965
2021-06-19 01:00:00,35773.0,36342.28,35749.81,36138.08,763.56071055
2021-06-19 02:00:00,36138.08,36244.1,35446.27,35514.49,767.61774909
2021-06-19 03:00:00,35512.92,35579.12,34833.26,35138.12,1849.30533763
2021-06-19 04:00:00,35139.99,35576.39,34969.4,35210.01,768.15751877
2021-06-19 05:00:00,35214.76,35578.05,35214.76,35543.1,536.62893875
2021-06-19 06:00:00,35543.11,35867.11,35464.04,35794.46,569.53822707
2021-06-19 07:00:00,35795.64,35858.65,35463.81,35807.99,521.20019597
2021-06-19 08:00:00,35804.61,35961.0,35606.79,35813.97,460.57698446
2021-06-19 09:00:00,35815.29,35935.52,35606.32,35666.73,872.48981578
2021-06-19 10:00:00,35672.18,35904.69,35589.97,35712.48,649.84930339
2021-06-19 11:00:00,35708.68,36000.0,35708.68,35941.6,494.3515772
2021-06-19 12:00:00,35945.91,36457.18,35600.69,35751.25,969.11994312
2021-06-19 13:00:00,35751.26,35912.97,35575.06,35784.85,496.04486671
2021-06-19 14:00:00,35786.95,36300.0,35785.15,36261.72,984.68377962
2021-06-19 15:00:00,36261.72,36360.38,35875.59,36127.29,821.2461271
2021-06-19 16:00:00,36127.2,36220.25,35806.46,35903.83,476.5121287
2021-06-19 17:00:00,35903.83,35935.27,35616.39,35770.94,660.0817447
2021-06-19 18:00:00,35770.94,35771.67,35384.51,35525.78,725.12872206
2021-06-19 19:00:00,35525.77,36046.19,35510.74,35953.58,731.23825742
2021-06-19 20:00:00,35956.24,36192.41,35732.61,36102.91,578.17611786
2021-06-19 21:00:00,36105.99,36159.85,35839.03,35852.14,361.20020029
2021-06-19 22:00:00,35853.45,35881.89,35530.24,35559.52,614.36860089
2021-06-19 23:00:00,35559.51,35823.36,35386.91,35484.79,518.11966964
2021-06-20 00:00:00,35484.8,35667.61,35111.0,35385.33,663.00234057
2021-06-20 01:00:00,35385.32,35802.25,35334.15,35629.9,407.62086608
2021-06-20 02:00:00,35631.59,35636.39,35288.9,35616.49,512.16889814
2021-06-20 03:00:00,35608.6,35761.37,35468.17,35530.71,381.80875473
2021-06-20 04:00:00,35530.71,35876.87,35443.94,35798.24,423.90528467
2021-06-20 05:00:00,35798.23,35909.55,35697.38,35724.27,349.55054152
2021-06-20 06:00:00,35724.27,35758.85,35475.1,35497.32,428.86642524
2021-06-20 07:00:00,35497.31,35661.02,35351.26,35638.66,478.98217883
2021-06-20 08:00:00,35632.22,35669.71,35266.96,35316.95,386.95578421
2021-06-20 09:00:00,35311.16,35382.63,34889.0,34991.67,613.62187627
2021-06-20 10:00:00,34989.36,35012.43,33751.0,34078.27,2390.53902121
2021-06-20 11:00:00,34078.26,34285.11,33670.0,33876.48,1252.4621597
2021-06-20 12:00:00,33876.49,33999.0,33347.05,33921.1,1665.13095908
2021-06-20 13:00:00,33921.1,34227.2,33830.01,33906.2,1012.60712347
2021-06-20 14:00:00,33906.2,34334.77,33714.25,34334.77,918.9882149
2021-06-20 15:00:00,34332.31,34666.0,34319.12,34416.13,1082.7505017
2021-06-20 16:00:00,34416.13,34681.19,34293.77,34566.56,849.18817471
2021-06-20 17:00:00,34566.56,34783.1,34429.31,34575.44,581.73369542
2021-06-20 18:00:00,34575.43,34982.48,34569.23,34936.82,497.40746852
2021-06-20 19:00:00,34938.46,35644.61,34840.71,35481.08,1136.49788867
2021-06-20 20:00:00,35490.91,36139.73,35368.0,35816.13,1453.74284891
2021-06-20 21:00:00,35816.13,35897.1,35499.67,35525.8,934.96372232
2021-06-20 22:00:00,35525.8,35768.83,35394.77,35639.76,469.00117832
2021-06-20 23:00:00,35639.76,35709.22,35444.26,35585.78,508.57863488
2021-06-21 00:00:00,35585.79,35741.54,35226.28,35560.18,689.72685346
2021-06-21 01:00:00,35563.42,35614.99,35200.0,35269.85,508.5322916
2021-06-21 02:00:00,35269.84,35454.8,34886.77,35131.36,953.53963545
2021-06-21 03:00:00,35125.03,35125.03,34607.98,34630.85,577.36909332
2021-06-21 04:00:00,34627.98,34700.0,33650.0,34229.08,1533.06288286
2021-06-21 05:00:00,34226.19,34468.36,33775.0,34434.38,1011.43288962
2021-06-21 06:00:00,34434.37,34550.0,32311.11,32780.59,3695.98892688
2021-06-21 07:00:00,32794.28,33190.99,32680.28,33039.4,1420.37547065
2021-06-21 08:00:00,33039.4,33442.65,32782.64,32885.11,995.40443958
2021-06-21 09:00:00,32894.74,33553.77,32105.56,33157.07,2792.64452448
2021-06-21 10:00:00,33159.43,33274.29,32236.25,32343.96,2095.1940904
2021-06-21 11:00:00,32343.41,32787.44,31700.0,32531.61,3402.32790274
2021-06-21 12:00:00,32531.62,32821.8,32133.0,32277.34,1998.80667773
2021-06-21 13:00:00,32277.35,33195.02,31951.95,33169.99,2663.25508265
2021-06-21 14:00:00,33161.62,33213.84,32539.19,32893.81,1939.62170121
2021-06-21 15:00:00,32896.27,33500.0,32362.11,32683.01,1620.11340123
2021-06-21 16:00:00,32683.01,32981.17,32045.06,32181.03,2064.63534254
2021-06-21 17:00:00,32181.19,32714.04,32110.43,32261.88,1606.58324328
2021-06-21 18:00:00,32261.89,32942.72,32235.0,32805.4,1432.59415649
2021-06-21 19:00:00,32805.41,32863.57,32289.0,32590.0,1290.40200827
