time,open,high,low,close,volume
13/11/2022 9:00,1228.84,1231.35,1212.65,1224.75,15177.16023
13/11/2022 10:00,1224.52,1233.73,1219.95,1227.71,9455.205375
13/11/2022 11:00,1227.49,1245.37,1224.17,1238.24,11043.31421
13/11/2022 12:00,1238,1241.34,1232.7,1234.58,5432.076073
13/11/2022 13:00,1234.58,1246.53,1231,1239.24,12359.48442
13/11/2022 14:00,1239.13,1242.96,1234.21,1237.1,9425.238931
13/11/2022 15:00,1237.1,1239.04,1221.75,1229.06,11253.72608
13/11/2022 16:00,1229.46,1235.35,1224.13,1230.98,11550.93177
13/11/2022 17:00,1231.17,1231.44,1217.78,1226.14,14390.00468
13/11/2022 18:00,1226.21,1230.2,1213.68,1223.58,10264.47625
13/11/2022 19:00,1223.5,1230.25,1220.02,1226.39,10180.19917
13/11/2022 20:00,1226.37,1230.13,1215.23,1216.94,10198.20168
13/11/2022 21:00,1216.85,1234.6,1198.99,1215.2,22153.93881
13/11/2022 22:00,1215.2,1228.13,1213.4,1226.03,12228.10825
13/11/2022 23:00,1225.99,1226.81,1215,1219.43,10264.31037
14/11/2022 0:00,1219.4,1228.16,1189.41,1203.41,24584.56433
14/11/2022 1:00,1203.19,1209.7,1178.11,1187.75,29944.45483
14/11/2022 2:00,1187.62,1194.5,1169.4,1191.24,28136.6301
14/11/2022 3:00,1191.61,1196.86,1185.63,1191.14,14973.11413
14/11/2022 4:00,1191.09,1191.68,1173.5,1182.97,20017.87781
14/11/2022 5:00,1183.17,1187.05,1173.5,1179.57,16374.35546
14/11/2022 6:00,1179.44,1240.43,1175.41,1234.44,26969.9903
14/11/2022 7:00,1234.13,1260.29,1223.73,1258.6,23609.94334
14/11/2022 8:00,1258.66,1273.96,1255.3,1259.86,17842.77961
14/11/2022 9:00,1260.08,1262.18,1250,1255.42,11026.47434
14/11/2022 10:00,1255.49,1261.9,1250.95,1258.67,10358.77317
14/11/2022 11:00,1258.57,1268,1250.03,1250.52,10288.02015
14/11/2022 12:00,1250.35,1265.64,1241.86,1262.66,14347.26222
14/11/2022 13:00,1262.69,1289.17,1241.37,1258.2,37396.12983
14/11/2022 14:00,1258.17,1262.2,1234.03,1249.8,29474.24522
14/11/2022 15:00,1249.96,1253.69,1230.46,1243.34,28003.70153
14/11/2022 16:00,1243.61,1248.25,1224.71,1229.43,30006.62463
14/11/2022 17:00,1229.43,1243.16,1225.57,1239.42,22915.93942
14/11/2022 18:00,1239.56,1244.78,1234.14,1241.4,15083.76469
14/11/2022 19:00,1241.36,1241.98,1208.1,1214.76,29151.43541
14/11/2022 20:00,1214.8,1221.14,1208.46,1214.11,20863.62839
14/11/2022 21:00,1214.19,1227.2,1212.09,1225.68,19540.20987
14/11/2022 22:00,1225.68,1231.3,1212.33,1217.84,17013.38447
14/11/2022 23:00,1217.84,1248.51,1217.67,1241.56,26130.96059
15/11/2022 0:00,1241.58,1251.85,1237.23,1239.64,21411.66754
15/11/2022 1:00,1239.53,1260.45,1234,1256.25,18946.79796
15/11/2022 2:00,1256.15,1264.19,1253.97,1257.12,15472.20935
15/11/2022 3:00,1257.46,1264.4,1252.58,1254.64,12669.60447
15/11/2022 4:00,1254.9,1258.63,1250.5,1256.46,8675.576123
15/11/2022 5:00,1256.46,1261.25,1245.52,1246.86,11728.02951
15/11/2022 6:00,1246.63,1255.7,1245.92,1255.1,7575.177387
15/11/2022 7:00,1255.14,1271.79,1253.76,1264.97,17375.36707
15/11/2022 8:00,1264.83,1277.91,1262,1272.79,14784.93286
15/11/2022 9:00,1272.98,1276.59,1254.12,1258.78,17977.40628
15/11/2022 10:00,1258.68,1265.68,1253.23,1265.51,9090.18715
15/11/2022 11:00,1265.47,1271.21,1254.3,1258.9,12799.8056
15/11/2022 12:00,1258.9,1267.24,1256.08,1266.09,11521.00823
15/11/2022 13:00,1265.92,1289.78,1264.8,1276.93,28781.30937
15/11/2022 14:00,1276.78,1277.66,1258,1266.19,20331.73284
15/11/2022 15:00,1266.33,1274.66,1260.35,1263.24,17873.86222
15/11/2022 16:00,1263.15,1269.41,1258.63,1266.73,16724.58408
15/11/2022 17:00,1266.66,1273.23,1262.23,1266.04,14887.23225
15/11/2022 18:00,1266.19,1266.85,1232.56,1242.48,34174.94631
15/11/2022 19:00,1242.32,1257.5,1233.82,1255.7,28278.44731
15/11/2022 20:00,1255.85,1263.95,1246.87,1252.23,21292.90067
15/11/2022 21:00,1252.36,1254.15,1239.38,1245.47,25277.26434
15/11/2022 22:00,1245.47,1247.98,1241.11,1244.22,10824.66104
15/11/2022 23:00,1244.31,1252.77,1242.08,1251.74,19074.85096
16/11/2022 0:00,1251.95,1255.2,1246.38,1250.61,16004.6509
16/11/2022 1:00,1250.48,1259.91,1250.3,1259.72,13971.55089
16/11/2022 2:00,1259.89,1266.99,1255.59,1258.56,15948.3312
16/11/2022 3:00,1258.53,1265,1257.6,1263.49,9543.905297
16/11/2022 4:00,1263.5,1264,1255.89,1256.81,10184.83635
16/11/2022 5:00,1256.81,1258.29,1252.45,1256.46,9636.036381
16/11/2022 6:00,1256.46,1259.73,1242.14,1247.69,14490.90572
16/11/2022 7:00,1247.69,1250.47,1243.88,1244.68,12870.12564
16/11/2022 8:00,1244.6,1253.08,1226.41,1236.9,21742.22453
16/11/2022 9:00,1236.8,1239.07,1223.64,1229.64,19413.6366
16/11/2022 10:00,1229.66,1234.04,1225.08,1230.13,9360.934993
16/11/2022 11:00,1230.05,1232.06,1214.27,1221.29,12761.7777
16/11/2022 12:00,1221.28,1223.79,1213,1220.87,17377.46132
16/11/2022 13:00,1220.86,1232.26,1209.64,1212.37,35655.89273
16/11/2022 14:00,1212.52,1214.57,1200.19,1206.16,36081.60314
16/11/2022 15:00,1206.24,1211.81,1185.2,1190.96,42778.11111
16/11/2022 16:00,1190.7,1214,1185.66,1206.68,23241.61052
16/11/2022 17:00,1206.93,1220.43,1204.92,1214.25,21516.68145
16/11/2022 18:00,1214.25,1217.61,1205.04,1209.78,18003.60048
16/11/2022 19:00,1209.81,1210.33,1197.1,1207.25,18704.06924
16/11/2022 20:00,1207.25,1212.66,1203.18,1211.21,11553.75022
16/11/2022 21:00,1211.3,1214.48,1204.62,1206.06,8653.23049
16/11/2022 22:00,1205.97,1217.76,1200.4,1215.27,9943.959519
16/11/2022 23:00,1215,1220.51,1209.41,1215.21,20814.25087
17/11/2022 0:00,1215.2,1225.16,1213.17,1222.31,18220.55635
17/11/2022 1:00,1222.32,1227.34,1216.52,1218.27,15353.78815
17/11/2022 2:00,1218.32,1219.43,1206.52,1207.12,10329.22975
17/11/2022 3:00,1207.12,1211.37,1200.33,1202.98,14773.91263
17/11/2022 4:00,1202.97,1205.09,1191.84,1202.61,11964.68822
17/11/2022 5:00,1202.67,1210.67,1202.3,1210.07,7610.081695
17/11/2022 6:00,1210.07,1214.78,1198.01,1201.01,10289.07535
17/11/2022 7:00,1201.22,1207.26,1195,1203.85,11294.88522
17/11/2022 8:00,1203.9,1207.51,1199.41,1202.82,5252.867924
17/11/2022 9:00,1202.64,1203.45,1181.02,1190.76,14893.7555
17/11/2022 10:00,1190.99,1194.83,1187.59,1190.83,10646.19836
17/11/2022 11:00,1190.83,1203.77,1190.4,1203.23,8402.984387
17/11/2022 12:00,1203,1204.21,1196.08,1203.17,8184.444313
17/11/2022 13:00,1202.89,1203.14,1183.08,1188.73,16591.70178
17/11/2022 14:00,1188.92,1196.25,1184.56,1191.67,12049.09252
17/11/2022 15:00,1191.55,1216.33,1186.8,1192.04,27120.40878
17/11/2022 16:00,1191.97,1214.03,1187.85,1210.17,27818.18322
17/11/2022 17:00,1210.16,1216.83,1202.46,1210.31,28176.50287
17/11/2022 18:00,1210.09,1214,1206.89,1211.59,18237.84349
17/11/2022 19:00,1211.74,1212.88,1200.15,1201.69,17008.38185
17/11/2022 20:00,1201.67,1204.55,1198.01,1200.73,14737.59859
17/11/2022 21:00,1200.51,1209.41,1200.45,1205.95,10592.60235
17/11/2022 22:00,1206.12,1208.73,1201.97,1205.46,8617.858342
17/11/2022 23:00,1205.68,1207.29,1195.36,1199.44,19403.31896
18/11/2022 0:00,1199.39,1216.8,1198.01,1215.42,28899.3431
18/11/2022 1:00,1215.48,1217.47,1209.61,1212.78,14074.34722
18/11/2022 2:00,1212.74,1232.37,1208.17,1225.63,17606.66872
18/11/2022 3:00,1225.62,1229.44,1218.66,1218.83,12812.52534
18/11/2022 4:00,1218.9,1220.31,1214,1217.99,8185.784861
18/11/2022 5:00,1217.98,1222.96,1215.74,1216.84,6356.604062
18/11/2022 6:00,1216.85,1218.81,1211.98,1217.72,7911.623958
18/11/2022 7:00,1217.72,1220.09,1212.48,1213.07,5448.829512
18/11/2022 8:00,1213.16,1213.91,1203,1212.34,11585.0494
18/11/2022 9:00,1212.16,1216.29,1210.35,1214.7,5961.869323
18/11/2022 10:00,1214.6,1224.53,1213.47,1218.02,11453.50181
18/11/2022 11:00,1218.02,1220.79,1213.44,1215.75,8118.942148
18/11/2022 12:00,1215.86,1220.08,1215.48,1216.75,8281.073017
18/11/2022 13:00,1216.88,1226.79,1215.34,1218.46,15067.60952
18/11/2022 14:00,1218.54,1222.12,1209.59,1213.37,17202.99262
18/11/2022 15:00,1213.36,1214.16,1205.56,1210.17,15040.06979
18/11/2022 16:00,1210.02,1213.48,1202.21,1206.16,11722.80683
18/11/2022 17:00,1206.19,1207.35,1198.83,1202.89,13330.9515
18/11/2022 18:00,1202.88,1206.1,1200.74,1204.34,8189.97401
18/11/2022 19:00,1204.39,1210.14,1201.24,1208.23,14242.07074
18/11/2022 20:00,1208.25,1212.98,1205.09,1208.56,13707.9908
18/11/2022 21:00,1208.75,1211.6,1207.37,1207.49,5985.564025
18/11/2022 22:00,1207.65,1210.14,1205.23,1208.63,4431.404368
18/11/2022 23:00,1208.57,1213.46,1204.08,1210.93,10626.65688
19/11/2022 0:00,1210.73,1211.95,1207.73,1208.63,5238.326577
19/11/2022 1:00,1208.51,1210.57,1206.32,1208.77,3989.646776
19/11/2022 2:00,1208.76,1208.76,1199.52,1205.3,11836.08033
19/11/2022 3:00,1205.46,1208.34,1204.51,1207.21,5536.542464
19/11/2022 4:00,1207.09,1208.05,1204.24,1206.66,5474.619922
19/11/2022 5:00,1206.58,1207.79,1196.27,1203.49,9444.661969
19/11/2022 6:00,1203.49,1206.6,1200.58,1206.33,4479.311088
19/11/2022 7:00,1206.22,1208.1,1205.24,1205.34,3880.11016
19/11/2022 8:00,1205.35,1210.98,1202.51,1208.48,5724.510344
19/11/2022 9:00,1208.63,1209.86,1206.43,1207.6,3539.648345
19/11/2022 10:00,1207.6,1209.06,1205.47,1207.32,3736.810347
19/11/2022 11:00,1207.35,1210.17,1206.07,1210.09,2501.683538
19/11/2022 12:00,1210.1,1210.8,1206.29,1206.56,3335.402295
19/11/2022 13:00,1206.56,1208.57,1204.13,1206.46,4300.014423
19/11/2022 14:00,1206.51,1208.16,1205.43,1206.96,5081.357633
19/11/2022 15:00,1206.96,1209.74,1205.5,1208.48,8225.62572
19/11/2022 16:00,1208.65,1210.42,1206.73,1208.67,4921.479711
19/11/2022 17:00,1208.63,1209.53,1205.49,1206.57,5408.429236
19/11/2022 18:00,1206.59,1209.16,1205.86,1206.51,5599.948947
19/11/2022 19:00,1206.47,1209.2,1206.31,1207.32,5457.366992
19/11/2022 20:00,1207.2,1209.97,1207.11,1207.85,5150.013472
19/11/2022 21:00,1207.76,1211,1207.68,1210.22,5700.853243
19/11/2022 22:00,1210.24,1231.62,1210.23,1222.92,21413.89358
19/11/2022 23:00,1223.02,1226.29,1215.29,1216.12,14231.23745
20/11/2022 0:00,1216.31,1221.83,1215.51,1221.02,8416.853761
20/11/2022 1:00,1220.85,1225.26,1216.25,1217.29,7160.076514
20/11/2022 2:00,1217.3,1220.3,1215.97,1217.51,3683.575958
20/11/2022 3:00,1217.51,1218.15,1213.89,1217.46,4471.60006
20/11/2022 4:00,1217.47,1219.52,1216.98,1217.83,3563.648341
20/11/2022 5:00,1217.85,1218.5,1216.03,1217.32,3358.714983
20/11/2022 6:00,1217.27,1218.93,1216.11,1218.47,3189.578548
20/11/2022 7:00,1218.49,1221.61,1216.42,1218.9,5592.607935
20/11/2022 8:00,1218.96,1219.26,1202.63,1207.03,10221.57735
20/11/2022 9:00,1206.91,1209.43,1205.19,1206.33,3233.023067
20/11/2022 10:00,1206.33,1207.05,1189,1194.86,9421.971679
20/11/2022 11:00,1194.85,1195.38,1159,1166.29,21504.1601
20/11/2022 12:00,1166.29,1171.81,1151.76,1165.3,22304.84288
20/11/2022 13:00,1165.29,1177.77,1163.3,1175.21,16975.90396
20/11/2022 14:00,1175.06,1179.24,1169.76,1170.85,11953.86054
20/11/2022 15:00,1171,1178.13,1169.94,1175.69,12826.29716
20/11/2022 16:00,1175.69,1178.41,1168,1173.57,15919.27938
20/11/2022 17:00,1173.55,1176.35,1170.42,1171.28,10663.79021
20/11/2022 18:00,1171.05,1177,1170.09,1176.85,10248.17897
20/11/2022 19:00,1176.6,1188.11,1173.66,1183.78,14326.42323
20/11/2022 20:00,1183.86,1185.18,1170.48,1175.67,18076.80214
20/11/2022 21:00,1175.67,1175.67,1133,1141.89,30448.37006
20/11/2022 22:00,1141.62,1153,1133.45,1140.81,29054.41531
20/11/2022 23:00,1140.87,1144.46,1130.2,1140.07,33110.12918
21/11/2022 0:00,1140.04,1142.07,1125,1138.36,38455.22408
21/11/2022 1:00,1138.31,1141.35,1126.27,1129.5,21085.38558
21/11/2022 2:00,1129.41,1131.03,1108,1120.77,34074.65034
21/11/2022 3:00,1120.66,1124.9,1108.62,1123.11,25281.28056
21/11/2022 4:00,1122.92,1137.75,1122.12,1126.49,31702.92706
21/11/2022 5:00,1126.4,1135.11,1125.44,1133.86,12777.00921
21/11/2022 6:00,1134.03,1136.56,1125.42,1126.39,14270.10169
21/11/2022 7:00,1126.45,1130.54,1115.16,1121.8,14395.86976
21/11/2022 8:00,1121.87,1125.53,1115.17,1118.95,12315.35069
21/11/2022 9:00,1118.93,1125.57,1104.35,1118.74,27373.17927
21/11/2022 10:00,1118.89,1127.41,1113.39,1125.28,17299.0549
21/11/2022 11:00,1125.47,1129.73,1120.46,1123.1,14866.67151
21/11/2022 12:00,1123.1,1126.76,1112.9,1125.55,20135.62106
21/11/2022 13:00,1125.67,1145,1123.66,1132.96,25857.13973
21/11/2022 14:00,1132.94,1141.46,1131.12,1133.01,19819.78329
21/11/2022 15:00,1132.8,1135.77,1127.51,1128.82,15158.56357
21/11/2022 16:00,1129.08,1131.73,1100.03,1115.07,42317.1408
21/11/2022 17:00,1115.07,1120.03,1101.27,1104.47,32218.3855
21/11/2022 18:00,1104.38,1107.42,1091,1098.58,43705.14329
21/11/2022 19:00,1098.76,1104.74,1080,1090.55,47449.85759
21/11/2022 20:00,1090.53,1112.84,1088.45,1103.92,35852.15628
21/11/2022 21:00,1103.91,1107.7,1081,1093.48,34518.94942
21/11/2022 22:00,1093.44,1120.96,1092.38,1106.68,35795.62893
21/11/2022 23:00,1106.69,1115.33,1105.04,1105.91,28812.07838
22/11/2022 0:00,1105.68,1115.49,1099.07,1105.14,32737.62235
22/11/2022 1:00,1104.91,1108.42,1096.81,1100.32,17158.93247
22/11/2022 2:00,1100.31,1109.67,1094.87,1107.56,17130.31487
22/11/2022 3:00,1107.56,1110.5,1100.36,1102.61,14468.69567
22/11/2022 4:00,1102.6,1105.36,1097.92,1100.34,12804.6926
22/11/2022 5:00,1100.45,1103.59,1094.66,1097.42,18899.70481
22/11/2022 6:00,1097.49,1098.58,1082.3,1084.14,28482.76125
22/11/2022 7:00,1083.88,1093.38,1078.53,1091.93,22202.97503
22/11/2022 8:00,1091.93,1093.36,1073.42,1086.51,25497.89936
22/11/2022 9:00,1086.63,1091.52,1077.76,1079.93,18268.21796
22/11/2022 10:00,1079.76,1093.5,1075.74,1091.2,19332.46776
22/11/2022 11:00,1091.28,1092.9,1080.8,1084.08,19447.54084
22/11/2022 12:00,1084.08,1101.05,1077.61,1096.84,30706.10573
22/11/2022 13:00,1096.94,1134.19,1095.84,1131.63,46133.15338
22/11/2022 14:00,1131.94,1141.26,1116.92,1120.39,39275.31665
22/11/2022 15:00,1120.39,1141.21,1120.14,1134.05,36777.22736
22/11/2022 16:00,1134.12,1140.24,1125.59,1126.05,25495.59954
22/11/2022 17:00,1126.11,1128.36,1113.47,1116.3,22212.65155
22/11/2022 18:00,1116.12,1126.99,1114.47,1125.58,21248.26559
22/11/2022 19:00,1125.63,1137.21,1123.14,1125.87,27696.34404
22/11/2022 20:00,1125.77,1132.54,1125.1,1126.09,21154.26989
22/11/2022 21:00,1126.27,1130.78,1121.29,1129.24,16539.37097
22/11/2022 22:00,1129.46,1138.73,1123.76,1135.91,14175.82642
22/11/2022 23:00,1136.03,1140.56,1131.72,1138.17,23160.9072
23/11/2022 0:00,1138.25,1146.34,1132.31,1132.92,29381.61519
23/11/2022 1:00,1132.91,1135.37,1126.22,1130.69,18646.25241
23/11/2022 2:00,1130.52,1165.22,1130.13,1161.93,34685.79164
23/11/2022 3:00,1162,1169.74,1157.36,1169.66,17617.84662
