time,open,high,low,close,volume
2023-07-21,29809.13,30060.28,29729.48,29907.98,7598.61053359
2023-07-22,29907.15,30002.38,29626.86,29795.03,3629.48251055
2023-07-23,29793.62,30350.7,29733.55,30081.61,4513.83214295
2023-07-24,30081.61,30099.99,28850.0,29176.98,14484.27557634
2023-07-25,29176.98,29376.51,29046.0,29225.14,7140.85368901
2023-07-26,29225.11,29686.41,29089.54,29353.23,9635.09206614
2023-07-27,29350.88,29571.42,29075.0,29214.92,7327.4507106
2023-07-28,29214.93,29532.45,29115.32,29316.15,7105.49434797
2023-07-29,29316.05,29411.09,29253.44,29355.71,2893.05298823
2023-07-30,29356.65,29450.0,29033.0,29281.39,4387.57256615
2023-07-31,29280.41,29526.99,29102.65,29230.67,8793.83887155
2023-08-01,29230.61,29726.73,28477.0,29697.27,17751.31113096
2023-08-02,29699.25,30033.0,28903.79,29164.22,17967.34799565
2023-08-03,29163.87,29399.97,28938.93,29174.18,8920.01477716
2023-08-04,29174.84,29312.28,28747.1,29076.48,7291.14687702
2023-08-05,29077.04,29111.87,28946.17,29047.12,2490.84710469
2023-08-06,29047.33,29163.24,28955.0,29040.01,2461.64012073
2023-08-07,29040.01,29246.0,28660.53,29179.21,9200.08523317
2023-08-08,29179.28,30222.0,29104.65,29770.01,15610.25491294
2023-08-09,29770.01,30128.88,29344.16,29562.76,10451.45167511
2023-08-10,29562.76,29709.38,29306.0,29424.03,7104.55622213
2023-08-11,29424.04,29534.14,29213.59,29400.45,5961.21744691
2023-08-12,29400.45,29477.31,29349.98,29416.96,1906.1707986
2023-08-13,29417.19,29447.6,29247.15,29275.94,2128.37437697
2023-08-14,29275.78,29665.27,29072.96,29405.49,7063.46806345
2023-08-15,29405.49,29464.62,29046.58,29170.14,5815.32226178
2023-08-16,29170.13,29231.92,28690.37,28700.51,9669.42535941
2023-08-17,28700.51,28751.84,25234.76,26627.57,27723.2108711
2023-08-18,26627.21,26834.37,25610.0,26048.89,21190.13041519
2023-08-19,26048.9,26269.11,25793.11,26096.42,6554.05344759
2023-08-20,26096.4,26296.78,25975.01,26189.14,4345.07228674
2023-08-21,26189.36,26260.25,25814.0,26125.18,9936.98111023
2023-08-22,26125.16,26137.99,25350.0,26042.11,12418.87289323
2023-08-23,26041.94,26818.28,25796.47,26427.54,15743.86437208
2023-08-24,26427.73,26567.38,25850.0,26163.49,10002.33992977
2023-08-25,26163.49,26294.53,25750.0,26049.39,10926.33773703
2023-08-26,26049.4,26115.44,25971.44,26009.61,1862.15021008
2023-08-27,26009.62,26171.87,25961.81,26091.16,2069.84831133
2023-08-28,26091.16,26232.88,25850.0,26101.04,5460.42038393
2023-08-29,26101.03,28184.89,25903.18,27717.98,21402.10102797
2023-08-30,27717.15,27775.0,27015.75,27306.06,9793.95679478
2023-08-31,27306.06,27576.99,25660.61,25932.45,14462.02738125
2023-09-01,25931.51,26142.28,25307.37,25794.88,14995.72610123
2023-09-02,25795.61,25982.48,25707.3,25867.83,3810.77429103
2023-09-03,25867.82,26123.0,25792.29,25969.83,3434.5195669
2023-09-04,25969.83,26093.07,25627.0,25816.13,4635.8154655
2023-09-05,25816.14,25884.04,25551.36,25783.91,6051.14811848
2023-09-06,25782.49,26025.78,25358.0,25747.63,9374.33792185
2023-09-07,25747.63,26440.55,25595.8,26276.3,10885.13902329
2023-09-08,26276.38,26460.41,25640.1,25906.34,11149.95850667
2023-09-09,25906.33,25942.69,25791.45,25897.82,2225.82211069
2023-09-10,25897.82,26023.89,25578.01,25831.76,4361.60285333
2023-09-11,25831.77,25891.6,24900.0,25152.14,13404.11510617
2023-09-12,25152.13,26556.91,25120.76,25840.61,19789.48058328
2023-09-13,25839.95,26413.59,25763.43,26226.65,10099.7383701
2023-09-14,26227.16,26869.06,26128.25,26532.76,12929.08237721
